PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Passengerid,sibsp,zero,zero.1,zero.2,zero.3,zero.4,zero.5,zero.6,zero.7,zero.8,zero.9,zero.10,zero.11,zero.12,zero.13,zero.14,zero.15,zero.16,zero.17,zero.18,2urvived
,,2,,1,34,,1,,32.5,,2,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,18,,2,,13,,2,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,30,,0,,13,,2,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,10,,2,,24.15,,2,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.8958,,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,21,,0,,7.7333,,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,29,,0,,7.875,,2,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,1,,14.4,,2,424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,18,,1,,20.2125,,2,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.25,,2,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,28,,0,,26,,2,427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,19,,0,,26,,2,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.75,,1,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,32,,0,,8.05,,2,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,28,,0,,26.55,,2,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,16.1,,2,432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,42,,0,,26,,2,433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,17,,0,,7.125,,2,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,50,,0,,55.9,,2,435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,14,,2,,120,,2,436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,21,,2,,34.375,,2,437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,24,,3,,18.75,,2,438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,64,,4,,263,,2,439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,31,,0,,10.5,,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,45,,1,,26.25,,2,441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,20,,0,,9.5,,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,25,,0,,7.775,,2,443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,28,,0,,13,,2,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,8.1125,,2,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,4,,2,,81.8583,,2,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,13,,1,,19.5,,2,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,34,,0,,26.55,,2,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,5,,1,,19.2583,,0,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,52,,0,,30.5,,2,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,36,,2,,27.75,,2,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,19.9667,,2,452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,30,,0,,27.75,,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,49,,0,,89.1042,,0,454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,8.05,,2,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,29,,0,,7.8958,,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,65,,0,,26.55,,2,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,28,,0,,51.8625,,2,458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,50,,0,,10.5,,2,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.75,,1,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,48,,0,,26.55,,2,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,34,,0,,8.05,,2,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,47,,0,,38.5,,2,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,48,,0,,13,,2,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,8.05,,2,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,38,,0,,7.05,,2,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,28,,0,,0,,2,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,56,,0,,26.55,,2,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.725,,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,0.75,,1,,19.2583,,0,470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.25,,2,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,38,,0,,8.6625,,2,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,33,,2,,27.75,,2,473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,23,,0,,13.7917,,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,22,,0,,9.8375,,2,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,28,,0,,52,,2,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,34,,0,,21,,2,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,29,,0,,7.0458,,2,478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,22,,0,,7.5208,,2,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,2,,1,,12.2875,,2,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,9,,2,,46.9,,2,481,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,28,,0,,0,,2,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,50,,0,,8.05,,2,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,63,,0,,9.5875,,2,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,25,,0,,91.0792,,0,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,1,,25.4667,,2,486,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,35,,0,,90,,2,487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,58,,0,,29.7,,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,30,,0,,8.05,,2,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,9,,1,,15.9,,2,490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,19.9667,,2,491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,21,,0,,7.25,,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,55,,0,,30.5,,2,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,71,,0,,49.5042,,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,21,,0,,8.05,,2,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,14.4583,,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,54,,0,,78.2667,,0,497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,15.1,,2,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,25,,2,,151.55,,2,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,24,,0,,7.7958,,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,17,,0,,8.6625,,2,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,21,,0,,7.75,,1,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,7.6292,,1,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,37,,0,,9.5875,,2,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,16,,0,,86.5,,2,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,18,,0,,108.9,,0,506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,33,,2,,26,,2,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,28,,0,,26.55,,2,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,22.525,,2,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,26,,0,,56.4958,,2,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,29,,0,,7.75,,1,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,8.05,,2,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,36,,0,,26.2875,,2,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,54,,0,,59.4,,0,514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,24,,0,,7.4958,,2,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,47,,0,,34.0208,,2,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,34,,0,,10.5,,2,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,24.15,,1,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,36,,0,,26,,2,519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,32,,0,,7.8958,,2,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,30,,0,,93.5,,2,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,7.8958,,2,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.225,,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,44,,1,,57.9792,,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.2292,,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,40.5,,0,,7.75,,1,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,50,,0,,10.5,,2,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,28,,0,,221.7792,,2,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,39,,0,,7.925,,2,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,23,,1,,11.5,,2,530,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,2,,1,,26,,2,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.2292,,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,17,,1,,7.2292,,0,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,2,,22.3583,,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,30,,0,,8.6625,,2,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,7,,2,,26.25,,2,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,45,,0,,26.55,,2,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,30,,0,,106.425,,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,14.5,,2,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,22,,2,,49.5,,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,36,,2,,71,,2,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,9,,2,,31.275,,2,542,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,11,,2,,31.275,,2,543,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,32,,0,,26,,2,544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,50,,0,,106.425,,0,545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,64,,0,,26,,2,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,19,,0,,26,,2,547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,28,,0,,13.8625,,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,33,,1,,20.525,,2,549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,8,,1,,36.75,,2,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,17,,2,,110.8833,,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,27,,0,,26,,2,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.8292,,1,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,22,,0,,7.225,,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,22,,0,,7.775,,2,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,62,,0,,26.55,,2,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,48,,0,,39.6,,0,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,28,,0,,227.525,,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,39,,1,,79.65,,2,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,36,,0,,17.4,,2,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.75,,1,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,40,,0,,7.8958,,2,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,28,,0,,13.5,,2,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,8.05,,2,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,8.05,,2,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,24,,0,,24.15,,2,566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,19,,0,,7.8958,,2,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,29,,4,,21.075,,2,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.2292,,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,32,,0,,7.8542,,2,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,62,,0,,10.5,,2,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,53,,0,,51.4792,,2,572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,36,,0,,26.3875,,2,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,7.75,,1,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,16,,0,,8.05,,2,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,19,,0,,14.5,,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,34,,0,,13,,2,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,39,,0,,55.9,,2,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,14.4583,,0,579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,32,,0,,7.925,,2,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,25,,1,,30,,2,581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,39,,1,,110.8833,,0,582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,54,,0,,26,,2,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,36,,0,,40.125,,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,8.7125,,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,18,,2,,79.65,,2,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,47,,0,,15,,2,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,60,,1,,79.2,,0,588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,8.05,,2,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,8.05,,2,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,35,,0,,7.125,,2,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,52,,0,,78.2667,,0,592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,47,,0,,7.25,,2,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,2,,7.75,,1,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,37,,0,,26,,2,595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,36,,1,,24.15,,2,596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,28,,0,,33,,2,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,49,,0,,0,,2,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.225,,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,49,,0,,56.9292,,0,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,24,,1,,27,,2,601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.8958,,2,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,28,,0,,42.4,,2,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,44,,0,,8.05,,2,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,35,,0,,26.55,,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,36,,0,,15.55,,2,606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,30,,0,,7.8958,,2,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,27,,0,,30.5,,2,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,22,,2,,41.5792,,0,609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,40,,0,,153.4625,,2,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,39,,5,,31.275,,2,611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.05,,2,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,15.5,,1,613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.75,,1,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,35,,0,,8.05,,2,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,24,,2,,65,,2,616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,34,,1,,14.4,,2,617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,26,,0,,16.1,,2,618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,4,,1,,39,,2,619,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,26,,0,,10.5,,2,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,27,,0,,14.4542,,0,621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,42,,0,,52.5542,,2,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,20,,1,,15.7417,,0,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,21,,0,,7.8542,,2,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,21,,0,,16.1,,2,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,61,,0,,32.3208,,2,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,57,,0,,12.35,,1,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,21,,0,,77.9583,,2,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,26,,0,,7.8958,,2,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.7333,,1,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,80,,0,,30,,2,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,51,,0,,7.0542,,2,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
